lemma	inflected	label	hits	lemma_hiragana	inflected_hiragana	lemma_roman	inflected_roman
乗る	乗りたい	V;PRS;IPFV;OPT;1	20800000	のる	のりたい	noru	noritai
乗る	乗りたくない	V;PRS;IPFV;OPT;NEG;1	596000	のる	のりたくない	noru	noritakunai
乗る	乗りたいです	V;PRS;IPFV;OPT;POL;1	8670000	のる	のりたいです	noru	noritaidesu
乗る	乗りたくないです	V;PRS;IPFV;OPT;POL;NEG;1	585000	のる	のりたくないです	noru	noritakunaidesu
乗る	乗りたかった	V;PST;PFV;OPT;1	1770000	のる	のりたかった	noru	noritakatta
乗る	乗りたくなかった	V;PST;PFV;OPT;NEG;1	150000	のる	のりたくなかった	noru	noritakunakatta
乗る	乗りたかったです	V;PST;PFV;OPT;POL;1	670000	のる	のりたかったです	noru	noritakattadesu
乗る	乗りたくなかったです	V;PST;PFV;OPT;POL;NEG;1	14200	のる	のりたくなかったです	noru	noritakunakattadesu
乗る	乗りたがる	V;PRS;IPFV;OPT;3	272000	のる	のりたがる	noru	noritagaru
乗る	乗りたがらない	V;PRS;IPFV;OPT;NEG;3	70100	のる	のりたがらない	noru	noritagaranai
乗る	乗りたがります	V;PRS;IPFV;OPT;POL;FOREG;3	612000	のる	のりたがります	noru	noritagarimasu
乗る	乗りたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	231000	のる	のりたがりません	noru	noritagarimasen
乗る	乗りたがった	V;PST;PFV;OPT;3	161000	のる	のりたがった	noru	noritagatta
乗る	乗りたがらなかった	V;PST;PFV;OPT;NEG;3	229000	のる	のりたがらなかった	noru	noritagaranakatta
乗る	乗りたがりました	V;PST;PFV;OPT;POL;FOREG;3	156000	のる	のりたがりました	noru	noritagarimashita
乗る	乗りたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	105000	のる	のりたがりませんでした	noru	noritagarimasendeshita
乗る	乗れ	V;IMP;OBLIG	25900000	のる	のれ	noru	nore
乗る	乗りな	V;IMP;OBLIG;COL	415000	のる	のりな	noru	norina
乗る	乗りなさい	V;IMP;OBLIG;POL	237000	のる	のりなさい	noru	norinasai
乗る	乗って	V;IMP;COL	129000000	のる	のって	noru	notte
乗る	乗ってください	V;IMP;POL	58500000	のる	のってください	noru	nottekudasai
乗る	お乗りください	V;FORM;IMP;POL	542000	のる	おのりください	noru	onorikudasai
乗る	乗るな	V;IMP;OBLIG;NEG	1080000	のる	のるな	noru	noruna
乗る	乗らないで	V;IMP;NEG;COL	4630000	のる	のらないで	noru	noranaide
乗る	乗らないでください	V;IMP;POL;NEG	863000	のる	のらないでください	noru	noranaidekudasai
乗る	お乗りにならないでください	V;FORM;IMP;POL;NEG	7430	のる	おのりにならないでください	noru	onorininaranaidekudasai
乗る	乗れる	V;PRS;IPFV;POT	22000000	のる	のれる	noru	noreru
乗る	乗れない	V;PRS;IPFV;POT;NEG	8350000	のる	のれない	noru	norenai
乗る	乗れます	V;PRS;IPFV;POT;POL;FOREG	30800000	のる	のれます	noru	noremasu
乗る	乗れません	V;PRS;IPFV;POT;POL;FOREG;NEG	1090000	のる	のれません	noru	noremasen
乗る	乗れた	V;PST;PFV;POT	2990000	のる	のれた	noru	noreta
乗る	乗れなかった	V;PST;PFV;POT;NEG	738000	のる	のれなかった	noru	norenakatta
乗る	乗れました	V;PST;PFV;POT;POL;FOREG	1260000	のる	のれました	noru	noremashita
乗る	乗れませんでした	V;PST;PFV;POT;POL;FOREG;NEG	1890000	のる	のれませんでした	noru	noremasendeshita
乗る	乗られる	V;PRS;IPFV;PASS	4500000	のる	のられる	noru	norareru
乗る	乗られない	V;PRS;IPFV;PASS;NEG	236000	のる	のられない	noru	norarenai
乗る	乗られます	V;PRS;IPFV;PASS;POL;FOREG	293000	のる	のられます	noru	noraremasu
乗る	乗られません	V;PRS;IPFV;PASS;POL;FOREG;NEG	110000	のる	のられません	noru	noraremasen
乗る	乗られた	V;PST;PFV;PASS	451000	のる	のられた	noru	norareta
乗る	乗られなかった	V;PST;PFV;PASS;NEG	234000	のる	のられなかった	noru	norarenakatta
乗る	乗られました	V;PST;PFV;PASS;POL;FOREG	157000	のる	のられました	noru	noraremashita
乗る	乗られませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	49200	のる	のられませんでした	noru	noraremasendeshita
乗る	乗られる	V;PRS;IPFV;ELEV	4500000	のる	のられる	noru	norareru
乗る	乗られない	V;PRS;IPFV;ELEV;NEG	236000	のる	のられない	noru	norarenai
乗る	乗られます	V;PRS;IPFV;ELEV;POL;FOREG	293000	のる	のられます	noru	noraremasu
乗る	乗られません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	110000	のる	のられません	noru	noraremasen
乗る	乗られた	V;PST;PFV;ELEV	451000	のる	のられた	noru	norareta
乗る	乗られなかった	V;PST;PFV;ELEV;NEG	234000	のる	のられなかった	noru	norarenakatta
乗る	乗られました	V;PST;PFV;ELEV;POL;FOREG	157000	のる	のられました	noru	noraremashita
乗る	乗られませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	49200	のる	のられませんでした	noru	noraremasendeshita
乗る	乗らせる	V;PRS;IPFV;CAUS	53600	のる	のらせる	noru	noraseru
乗る	乗らせない	V;PRS;IPFV;CAUS;NEG	312000	のる	のらせない	noru	norasenai
乗る	乗らせます	V;PRS;IPFV;CAUS;POL;FOREG	20700	のる	のらせます	noru	norasemasu
乗る	乗らせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	2180	のる	のらせません	noru	norasemasen
乗る	乗らせた	V;PST;PFV;CAUS	217000	のる	のらせた	noru	noraseta
乗る	乗らせなかった	V;PST;PFV;CAUS;NEG	4420	のる	のらせなかった	noru	norasenakatta
乗る	乗らせました	V;PST;PFV;CAUS;POL;FOREG	60000	のる	のらせました	noru	norasemashita
乗る	乗らせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	1090	のる	のらせませんでした	noru	norasemasendeshita
乗る	乗らす	V;PRS;IPFV;CAUS	19200	のる	のらす	noru	norasu
乗る	乗らさない	V;PRS;IPFV;CAUS;NEG	640	のる	のらさない	noru	norasanai
乗る	乗らします	V;PRS;IPFV;CAUS;POL;FOREG	7	のる	のらします	noru	norashimasu
乗る	乗らしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	111	のる	のらしません	noru	norashimasen
乗る	乗らした	V;PST;PFV;CAUS	1230	のる	のらした	noru	norashita
乗る	乗らさなかった	V;PST;PFV;CAUS;NEG	5	のる	のらさなかった	noru	norasanakatta
乗る	乗らしました	V;PST;PFV;CAUS;POL;FOREG	202	のる	のらしました	noru	norashimashita
乗る	乗らしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	2	のる	のらしませんでした	noru	norashimasendeshita
乗る	乗らせられる	V;PRS;IPFV;CAUS;PASS	6200	のる	のらせられる	noru	noraserareru
乗る	乗らせられない	V;PRS;IPFV;CAUS;PASS;NEG	2410	のる	のらせられない	noru	noraserarenai
乗る	乗らせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	18900	のる	のらせられます	noru	noraseraremasu
乗る	乗らせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	1340	のる	のらせられません	noru	noraseraremasen
乗る	乗らせられた	V;PST;PFV;CAUS;PASS	3330	のる	のらせられた	noru	noraserareta
乗る	乗らせられなかった	V;PST;PFV;CAUS;PASS;NEG	3	のる	のらせられなかった	noru	noraserarenakatta
乗る	乗らせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	8	のる	のらせられました	noru	noraseraremashita
乗る	乗らせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	2	のる	のらせられませんでした	noru	noraseraremasendeshita
乗る	乗らされる	V;PRS;IPFV;CAUS;PASS	104000	のる	のらされる	noru	norasareru
乗る	乗らされない	V;PRS;IPFV;CAUS;PASS;NEG	1030	のる	のらされない	noru	norasarenai
乗る	乗らされます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	42900	のる	のらされます	noru	norasaremasu
乗る	乗らされません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	5	のる	のらされません	noru	norasaremasen
乗る	乗らされた	V;PST;PFV;CAUS;PASS	85500	のる	のらされた	noru	norasareta
乗る	乗らされなかった	V;PST;PFV;CAUS;PASS;NEG	4	のる	のらされなかった	noru	norasarenakatta
乗る	乗らされました	V;PST;PFV;CAUS;PASS;POL;FOREG	26300	のる	のらされました	noru	norasaremashita
乗る	乗らされませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	2	のる	のらされませんでした	noru	norasaremasendeshita
乗る	お乗りになる	V;FORM;ELEV;PRS;IPFV	277000	のる	おのりになる	noru	onorininaru
乗る	お乗りにならない	V;FORM;ELEV;PRS;IPFV;NEG	38300	のる	おのりにならない	noru	onorininaranai
乗る	お乗りになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	214000	のる	おのりになります	noru	onorininarimasu
乗る	お乗りになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	23000	のる	おのりになりません	noru	onorininarimasen
乗る	お乗りになった	V;FORM;ELEV;PST;PFV	96500	のる	おのりになった	noru	onorininatta
乗る	お乗りにならなかった	V;FORM;ELEV;PST;PFV;NEG	6720	のる	おのりにならなかった	noru	onorininaranakatta
乗る	お乗りになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	84700	のる	おのりになりました	noru	onorininarimashita
乗る	お乗りになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	7	のる	おのりになりませんでした	noru	onorininarimasendeshita
乗る	お乗りする	V;FORM;HUMB;PRS;IPFV	24600	のる	おのりする	noru	onorisuru
乗る	お乗りしない	V;FORM;HUMB;PRS;IPFV;NEG	2	のる	おのりしない	noru	onorishinai
乗る	お乗りします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	34000	のる	おのりします	noru	onorishimasu
乗る	お乗りしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	2	のる	おのりしません	noru	onorishimasen
乗る	お乗りした	V;FORM;HUMB;PST;PFV	15700	のる	おのりした	noru	onorishita
乗る	お乗りしなかった	V;FORM;HUMB;PST;PFV;NEG	1	のる	おのりしなかった	noru	onorishinakatta
乗る	お乗りしました	V;FORM;HUMB;PST;PFV;POL;FOREG	5	のる	おのりしました	noru	onorishimashita
乗る	お乗りしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	1	のる	おのりしませんでした	noru	onorishimasendeshita
乗る	乗らせていただく	V;FORM;HUMB;PRS;IPFV;PERM	102000	のる	のらせていただく	noru	noraseteitadaku
乗る	乗らせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	10	のる	のらせていただかない	noru	noraseteitadakanai
乗る	乗らせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	803000	のる	のらせていただきます	noru	noraseteitadakimasu
乗る	乗らせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	0	のる	のらせていただきません	noru	noraseteitadakimasen
乗る	乗らせていただいた	V;FORM;HUMB;PST;PFV;PERM	162000	のる	のらせていただいた	noru	noraseteitadaita
乗る	乗らせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0	のる	のらせていただかなかった	noru	noraseteitadakanakatta
乗る	乗らせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	124000	のる	のらせていただきました	noru	noraseteitadakimashita
乗る	乗らせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0	のる	のらせていただきませんでした	noru	noraseteitadakimasendeshita
入る	入る	V;PRS;IPFV	334000000	はいる	はいる	hairu	hairu
入る	入らない	V;PRS;IPFV;NEG	56200000	はいる	はいらない	hairu	hairanai
入る	入らないです	V;PRS;IPFV;POL;NEG;COL	20800000	はいる	はいらないです	hairu	hairanaidesu
入る	入ります	V;PRS;IPFV;POL;FOREG	61700000	はいる	はいります	hairu	hairimasu
入る	入りません	V;PRS;IPFV;POL;FOREG;NEG	21600000	はいる	はいりません	hairu	hairimasen
入る	入るだろう	V;PRS;IPFV;PROSP	888000	はいる	はいるだろう	hairu	hairudarou
入る	入らないだろう	V;PRS;IPFV;PROSP;NEG	3740000	はいる	はいらないだろう	hairu	hairanaidarou
入る	入るでしょう	V;PRS;IPFV;PROSP;POL	1540000	はいる	はいるでしょう	hairu	hairudeshou
入る	入らないでしょう	V;PRS;IPFV;PROSP;POL;NEG	11100000	はいる	はいらないでしょう	hairu	hairanaideshou
入る	入った	V;PST;PFV	196000000	はいる	はいった	hairu	haitta
入る	入らなかった	V;PST;PFV;NEG	6810000	はいる	はいらなかった	hairu	hairanakatta
入る	入らなかったです	V;PST;PFV;POL;NEG;COL	4500000	はいる	はいらなかったです	hairu	hairanakattadesu
入る	入りました	V;PST;PFV;POL;FOREG	46500000	はいる	はいりました	hairu	hairimashita
入る	入りませんでした	V;PST;PFV;POL;FOREG;NEG	9890000	はいる	はいりませんでした	hairu	hairimasendeshita
入る	入っただろう	V;PST;PFV;PROSP	273000	はいる	はいっただろう	hairu	haittadarou
入る	入らなかっただろう	V;PST;PFV;PROSP;NEG	515000	はいる	はいらなかっただろう	hairu	hairanakattadarou
入る	入ったでしょう	V;PST;PFV;PROSP;POL	6780000	はいる	はいったでしょう	hairu	haittadeshou
入る	入らなかったでしょう	V;PST;PFV;PROSP;POL;NEG	537000	はいる	はいらなかったでしょう	hairu	hairanakattadeshou
入る	入ろう	V;INTEN	9860000	はいる	はいろう	hairu	hairou
入る	入りましょう	V;INTEN;POL;FOREG	2020000	はいる	はいりましょう	hairu	hairimashou
入る	入りたい	V;PRS;IPFV;OPT;1	22600000	はいる	はいりたい	hairu	hairitai
入る	入りたくない	V;PRS;IPFV;OPT;NEG;1	1250000	はいる	はいりたくない	hairu	hairitakunai
入る	入りたいです	V;PRS;IPFV;OPT;POL;1	15800000	はいる	はいりたいです	hairu	hairitaidesu
入る	入りたくないです	V;PRS;IPFV;OPT;POL;NEG;1	574000	はいる	はいりたくないです	hairu	hairitakunaidesu
入る	入りたかった	V;PST;PFV;OPT;1	2050000	はいる	はいりたかった	hairu	hairitakatta
入る	入りたくなかった	V;PST;PFV;OPT;NEG;1	259000	はいる	はいりたくなかった	hairu	hairitakunakatta
入る	入りたかったです	V;PST;PFV;OPT;POL;1	190000	はいる	はいりたかったです	hairu	hairitakattadesu
入る	入りたくなかったです	V;PST;PFV;OPT;POL;NEG;1	15900	はいる	はいりたくなかったです	hairu	hairitakunakattadesu
入る	入りたがる	V;PRS;IPFV;OPT;3	1470000	はいる	はいりたがる	hairu	hairitagaru
入る	入りたがらない	V;PRS;IPFV;OPT;NEG;3	567000	はいる	はいりたがらない	hairu	hairitagaranai
入る	入りたがります	V;PRS;IPFV;OPT;POL;FOREG;3	328000	はいる	はいりたがります	hairu	hairitagarimasu
入る	入りたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	233000	はいる	はいりたがりません	hairu	hairitagarimasen
入る	入りたがった	V;PST;PFV;OPT;3	84000	はいる	はいりたがった	hairu	hairitagatta
入る	入りたがらなかった	V;PST;PFV;OPT;NEG;3	179000	はいる	はいりたがらなかった	hairu	hairitagaranakatta
入る	入りたがりました	V;PST;PFV;OPT;POL;FOREG;3	13100	はいる	はいりたがりました	hairu	hairitagarimashita
入る	入りたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	67000	はいる	はいりたがりませんでした	hairu	hairitagarimasendeshita
入る	入れ	V;IMP;OBLIG	957000000	はいる	はいれ	hairu	haire
入る	入りな	V;IMP;OBLIG;COL	2510000	はいる	はいりな	hairu	hairina
入る	入りなさい	V;IMP;OBLIG;POL	1520000	はいる	はいりなさい	hairu	hairinasai
入る	入って	V;IMP;COL	258000000	はいる	はいって	hairu	haitte
入る	入ってください	V;IMP;POL	148000000	はいる	はいってください	hairu	haittekudasai
入る	お入りください	V;FORM;IMP;POL	1330000	はいる	おはいりください	hairu	ohairikudasai
入る	入るな	V;IMP;OBLIG;NEG	1700000	はいる	はいるな	hairu	hairuna
入る	入らないで	V;IMP;NEG;COL	18300000	はいる	はいらないで	hairu	hairanaide
入る	入らないでください	V;IMP;POL;NEG	4730000	はいる	はいらないでください	hairu	hairanaidekudasai
入る	お入りにならないでください	V;FORM;IMP;POL;NEG	3050	はいる	おはいりにならないでください	hairu	ohairininaranaidekudasai
入る	入れる	V;PRS;IPFV;POT	392000000	はいる	はいれる	hairu	haireru
入る	入れない	V;PRS;IPFV;POT;NEG	44200000	はいる	はいれない	hairu	hairenai
入る	入れます	V;PRS;IPFV;POT;POL;FOREG	44700000	はいる	はいれます	hairu	hairemasu
入る	入れません	V;PRS;IPFV;POT;POL;FOREG;NEG	8880000	はいる	はいれません	hairu	hairemasen
入る	入れた	V;PST;PFV;POT	137000000	はいる	はいれた	hairu	haireta
入る	入れなかった	V;PST;PFV;POT;NEG	5900000	はいる	はいれなかった	hairu	hairenakatta
入る	入れました	V;PST;PFV;POT;POL;FOREG	28300000	はいる	はいれました	hairu	hairemashita
入る	入れませんでした	V;PST;PFV;POT;POL;FOREG;NEG	6980000	はいる	はいれませんでした	hairu	hairemasendeshita
入る	入られる	V;PRS;IPFV;PASS	684000	はいる	はいられる	hairu	hairareru
入る	入られない	V;PRS;IPFV;PASS;NEG	585000	はいる	はいられない	hairu	hairarenai
入る	入られます	V;PRS;IPFV;PASS;POL;FOREG	503000	はいる	はいられます	hairu	hairaremasu
入る	入られません	V;PRS;IPFV;PASS;POL;FOREG;NEG	270000	はいる	はいられません	hairu	hairaremasen
入る	入られた	V;PST;PFV;PASS	2520000	はいる	はいられた	hairu	hairareta
入る	入られなかった	V;PST;PFV;PASS;NEG	385000	はいる	はいられなかった	hairu	hairarenakatta
入る	入られました	V;PST;PFV;PASS;POL;FOREG	394000	はいる	はいられました	hairu	hairaremashita
入る	入られませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	159000	はいる	はいられませんでした	hairu	hairaremasendeshita
入る	入られる	V;PRS;IPFV;ELEV	684000	はいる	はいられる	hairu	hairareru
入る	入られない	V;PRS;IPFV;ELEV;NEG	585000	はいる	はいられない	hairu	hairarenai
入る	入られます	V;PRS;IPFV;ELEV;POL;FOREG	503000	はいる	はいられます	hairu	hairaremasu
入る	入られません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	270000	はいる	はいられません	hairu	hairaremasen
入る	入られた	V;PST;PFV;ELEV	2520000	はいる	はいられた	hairu	hairareta
入る	入られなかった	V;PST;PFV;ELEV;NEG	385000	はいる	はいられなかった	hairu	hairarenakatta
入る	入られました	V;PST;PFV;ELEV;POL;FOREG	394000	はいる	はいられました	hairu	hairaremashita
入る	入られませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	159000	はいる	はいられませんでした	hairu	hairaremasendeshita
入る	入らせる	V;PRS;IPFV;CAUS	330000	はいる	はいらせる	hairu	hairaseru
入る	入らせない	V;PRS;IPFV;CAUS;NEG	635000	はいる	はいらせない	hairu	hairasenai
入る	入らせます	V;PRS;IPFV;CAUS;POL;FOREG	141000	はいる	はいらせます	hairu	hairasemasu
入る	入らせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	13900	はいる	はいらせません	hairu	hairasemasen
